workoutId,name,coach,type,zonas,duration,date,Sync,Feedback,completed
ElenaM51,A full lunes!,Laura,Fuerza Resistencia,Full Body,45,4/12/2021,https://airtable.com/tblnhWsiv31HIswwM/recqhAnF3bJhnyurC?blocks=bliHMlxTWf3Xp3Uj6,6,checked
PaulaG41,Venga lunes!!,Laura,Fuerza Resistencia,Full Body,45,4/12/2021,https://airtable.com/tblnhWsiv31HIswwM/recEEoRGEOmwLr0BD?blocks=bliHMlxTWf3Xp3Uj6,7,checked
ElenaM52,Quitamos agujetas!,Laura,Fuerza Resistencia,Full Body,45,4/14/2021,https://airtable.com/tblnhWsiv31HIswwM/recrhaFFyQDSj2vIy?blocks=bliHMlxTWf3Xp3Uj6,5,checked
PaulaG42,Quitamos agujetas!,Laura,Fuerza Resistencia,Full Body,45,4/14/2021,https://airtable.com/tblnhWsiv31HIswwM/recETfYz1V5PzL1go?blocks=bliHMlxTWf3Xp3Uj6,8,checked
ElenaM53,Super Ele!,Laura,Fuerza Resistencia,Full Body,45,4/16/2021,https://airtable.com/tblnhWsiv31HIswwM/recQFbiIJybwzPW4Z?blocks=bliHMlxTWf3Xp3Uj6,,
PaulaG43,Super Pau!,Laura,Fuerza Resistencia,Full Body,45,4/16/2021,https://airtable.com/tblnhWsiv31HIswwM/recFOHfXuTrJYMotn?blocks=bliHMlxTWf3Xp3Uj6,,
Layla41,A tope!,Laura,Fuerza Resistencia,Full Body,45,4/12/2021,https://airtable.com/tblnhWsiv31HIswwM/recbibIJIDkkrhCkT?blocks=bliHMlxTWf3Xp3Uj6,,
Layla42,Total HIIT,Laura,Fuerza Resistencia,Full Body,45,4/14/2021,https://airtable.com/tblnhWsiv31HIswwM/rechwph10Zd7SnOxu?blocks=bliHMlxTWf3Xp3Uj6,,
Elena31,Super martes!,Laura,Fuerza Resistencia,Full Body,45,4/13/2021,https://airtable.com/tblnhWsiv31HIswwM/recXOZDvg5VCCimHN?blocks=bliHMlxTWf3Xp3Uj6,,
Elena32,Total HIIT,Laura,Fuerza Resistencia,Full Body,45,4/15/2021,https://airtable.com/tblnhWsiv31HIswwM/recbSTCH8N4iZwK3H?blocks=bliHMlxTWf3Xp3Uj6,5,checked
Pablo241,B Modificado,Ken,Fuerza,Full Body,90,4/13/2021,https://airtable.com/tblnhWsiv31HIswwM/recO7rp3x1Rw9Zdhx?blocks=bliHMlxTWf3Xp3Uj6,5,checked
Pablo242,A Modificado,Ken,Fuerza,Full Body,90,4/15/2021,https://airtable.com/tblnhWsiv31HIswwM/recDZ22BrQ9HcE1Wv?blocks=bliHMlxTWf3Xp3Uj6,5,checked
Pablo243,B Modificado,Ken,Fuerza,Full Body,90,4/17/2021,https://airtable.com/tblnhWsiv31HIswwM/recZm1MOSuI3Ws9pC?blocks=bliHMlxTWf3Xp3Uj6,1,checked
JuanLuis121,Fuerza FullBody,Oscar,Fuerza,Full Body,60,4/12/2021,https://airtable.com/tblnhWsiv31HIswwM/recKcJL1NM8SfdbUR?blocks=bliHMlxTWf3Xp3Uj6,6,checked
JuanLuis122,Fuerza empuje,Oscar,Fuerza,Full Body,60,4/13/2021,https://airtable.com/tblnhWsiv31HIswwM/recYzX2YIBfvIGgJ9?blocks=bliHMlxTWf3Xp3Uj6,,
JuanLuis123,Metabólico I,Oscar,Fuerza Resistencia,Full Body,45,4/15/2021,https://airtable.com/tblnhWsiv31HIswwM/reclOswOYnZElSSgI?blocks=bliHMlxTWf3Xp3Uj6,,
JuanLuis124,Metabólico II,Oscar,Fuerza Resistencia,Full Body,45,4/16/2021,https://airtable.com/tblnhWsiv31HIswwM/recaz06bItzkVxlcY?blocks=bliHMlxTWf3Xp3Uj6,,
JuanLuis125,Comodín carrera,Oscar,Running,Full Body,45,4/17/2021,https://airtable.com/tblnhWsiv31HIswwM/recBpIYiIqaOKZFRp?blocks=bliHMlxTWf3Xp3Uj6,,
Benxa71,Fuerza FullBody,Oscar,Fuerza,Full Body,60,4/12/2021,https://airtable.com/tblnhWsiv31HIswwM/recewdGFn45oh2Rks?blocks=bliHMlxTWf3Xp3Uj6,1,checked
Benxa72,Fuerza empuje,Oscar,Fuerza,Full Body,60,4/13/2021,https://airtable.com/tblnhWsiv31HIswwM/reczCmTfDoCiy897y?blocks=bliHMlxTWf3Xp3Uj6,,
Benxa73,Metabólico I,Oscar,Fuerza Resistencia,Full Body,45,4/15/2021,https://airtable.com/tblnhWsiv31HIswwM/reczyci2iEhw19mSX?blocks=bliHMlxTWf3Xp3Uj6,,
Benxa74,Metabólico II,Oscar,Fuerza Resistencia,Full Body,45,4/16/2021,https://airtable.com/tblnhWsiv31HIswwM/recy6pjmd01HC0lIJ?blocks=bliHMlxTWf3Xp3Uj6,,
Benxa75,Comodín carrera,Oscar,Running,Full Body,45,4/17/2021,https://airtable.com/tblnhWsiv31HIswwM/recAD5Cnx5XW3HoFP?blocks=bliHMlxTWf3Xp3Uj6,1,checked
Santiago221,Fuerza Resistencia,Oscar,Circuit Training,Full Body,60,4/12/2021,https://airtable.com/tblnhWsiv31HIswwM/recwSwcIMf50gAgai?blocks=bliHMlxTWf3Xp3Uj6,,
Santiago222,Carrera continua media,Oscar,Running,Full Body,60,4/14/2021,https://airtable.com/tblnhWsiv31HIswwM/rec5XIE0LWw4yS6MD?blocks=bliHMlxTWf3Xp3Uj6,,
Santiago223,EMOM + AMRAP 6,Oscar,Fuerza,Full Body,60,4/16/2021,https://airtable.com/tblnhWsiv31HIswwM/reccIBncpCoXiL1mQ?blocks=bliHMlxTWf3Xp3Uj6,,
JaimeG41,HIGBY,Oscar,Fuerza,Full Body,60,4/12/2021,https://airtable.com/tblnhWsiv31HIswwM/recoWM0ShNnwETyv9?blocks=bliHMlxTWf3Xp3Uj6,7,checked
JaimeG42,DELTA,Oscar,Fuerza,Full Body,60,4/13/2021,https://airtable.com/tblnhWsiv31HIswwM/reczi6YIZAZuZbpFJ?blocks=bliHMlxTWf3Xp3Uj6,7,checked
JaimeG43,KIRAN,Oscar,Fuerza Resistencia,Full Body,45,4/15/2021,https://airtable.com/tblnhWsiv31HIswwM/rectzAwAivsGLOkSl?blocks=bliHMlxTWf3Xp3Uj6,8,checked
JaimeG44,EGRET,Oscar,Fuerza Resistencia,Full Body,45,4/16/2021,https://airtable.com/tblnhWsiv31HIswwM/recjb54iZUlenN1At?blocks=bliHMlxTWf3Xp3Uj6,,
JaimeG45,DUNNE (comodín),Oscar,Running,Full Body,45,4/17/2021,https://airtable.com/tblnhWsiv31HIswwM/recPubMekBPTYCk5l?blocks=bliHMlxTWf3Xp3Uj6,,
Jose291,Fuerza FullBody,Oscar,Fuerza,Full Body,60,4/12/2021,https://airtable.com/tblnhWsiv31HIswwM/recExYdxW2VZ53vff?blocks=bliHMlxTWf3Xp3Uj6,,
Jose292,Fuerza empuje,Oscar,Fuerza,Full Body,60,4/13/2021,https://airtable.com/tblnhWsiv31HIswwM/recdWjmJxNlLdEqCp?blocks=bliHMlxTWf3Xp3Uj6,,
Jose293,Metabólico I,Oscar,Fuerza Resistencia,Full Body,45,4/15/2021,https://airtable.com/tblnhWsiv31HIswwM/recfyg3OP54XBVCuE?blocks=bliHMlxTWf3Xp3Uj6,,
Jose294,Metabólico II,Oscar,Fuerza Resistencia,Full Body,45,4/16/2021,https://airtable.com/tblnhWsiv31HIswwM/recm7aBVPX4rrWKxn?blocks=bliHMlxTWf3Xp3Uj6,,
Jose295,Comodín carrera,Oscar,Running,Full Body,45,4/17/2021,https://airtable.com/tblnhWsiv31HIswwM/recBeFqz4I3PL4x9K?blocks=bliHMlxTWf3Xp3Uj6,,
Claudia141,Fuerza FullBody,Oscar,Fuerza,Full Body,60,4/12/2021,https://airtable.com/tblnhWsiv31HIswwM/recUgqPqjBecYvvvz?blocks=bliHMlxTWf3Xp3Uj6,6,checked
Claudia142,Fuerza empuje,Oscar,Fuerza,Full Body,60,4/13/2021,https://airtable.com/tblnhWsiv31HIswwM/recBWwIHlx7ff06c8?blocks=bliHMlxTWf3Xp3Uj6,6,checked
Claudia143,Metabólico I,Oscar,Fuerza Resistencia,Full Body,45,4/15/2021,https://airtable.com/tblnhWsiv31HIswwM/recfNmQ06LBhVx0x7?blocks=bliHMlxTWf3Xp3Uj6,,
Claudia144,Metabólico II,Oscar,Fuerza Resistencia,Full Body,45,4/16/2021,https://airtable.com/tblnhWsiv31HIswwM/rec6vGA16Lr85RcV6?blocks=bliHMlxTWf3Xp3Uj6,,
Claudia145,Comodín carrera,Oscar,Running,Full Body,45,4/17/2021,https://airtable.com/tblnhWsiv31HIswwM/recY6cAjwmvkXh0bJ?blocks=bliHMlxTWf3Xp3Uj6,,
Victor61,Empuje I,Oscar,Fuerza,Full Body,60,4/12/2021,https://airtable.com/tblnhWsiv31HIswwM/recZk2Z1lCZjQdBlL?blocks=bliHMlxTWf3Xp3Uj6,,
Victor62,Circuit Training,Oscar,Fuerza Resistencia,Full Body,60,4/13/2021,https://airtable.com/tblnhWsiv31HIswwM/rec5jUqyaYI2hqLqn?blocks=bliHMlxTWf3Xp3Uj6,,
Victor63,Full Body,Oscar,Fuerza,Full Body,60,4/15/2021,https://airtable.com/tblnhWsiv31HIswwM/recUpPpF07JKlDIl7?blocks=bliHMlxTWf3Xp3Uj6,,
Victor64,Empuje II,Oscar,Fuerza,Full Body,60,4/16/2021,https://airtable.com/tblnhWsiv31HIswwM/recJ9of7SqkzBTEFE?blocks=bliHMlxTWf3Xp3Uj6,,
Victor65,Tiron,Oscar,Fuerza,Full Body,60,4/17/2021,https://airtable.com/tblnhWsiv31HIswwM/recqwoAGpbpabRYem?blocks=bliHMlxTWf3Xp3Uj6,,
Angel281,Pierna,Oscar,Fuerza,Full Body,90,4/12/2021,https://airtable.com/tblnhWsiv31HIswwM/recibDy6t3y9whIed?blocks=bliHMlxTWf3Xp3Uj6,,
Angel282,Pecho,Oscar,Fuerza,Full Body,90,4/13/2021,https://airtable.com/tblnhWsiv31HIswwM/rechfSTnD0S9rfb7X?blocks=bliHMlxTWf3Xp3Uj6,,
Angel283,Tiron,Oscar,Fuerza,Full Body,90,4/14/2021,https://airtable.com/tblnhWsiv31HIswwM/recuSeDjlh2HuH0ZH?blocks=bliHMlxTWf3Xp3Uj6,,
Angel284,Pierna,Oscar,Fuerza,Full Body,90,4/15/2021,https://airtable.com/tblnhWsiv31HIswwM/recaWqNvlsGQUj3CY?blocks=bliHMlxTWf3Xp3Uj6,,
Angel285,Pecho,Oscar,Fuerza,Full Body,90,4/16/2021,https://airtable.com/tblnhWsiv31HIswwM/recZNab0dNJpLq7VQ?blocks=bliHMlxTWf3Xp3Uj6,,
Magdalena251,GAP de lunes,Laura,Circuit Training,Full Body,45,4/19/2021,https://airtable.com/tblnhWsiv31HIswwM/recE1ZP27SmOVL3A9?blocks=bliHMlxTWf3Xp3Uj6,5,checked
Magdalena252,Total HIIT,Laura,Circuit Training,Full Body,45,4/21/2021,https://airtable.com/tblnhWsiv31HIswwM/recVwQyeRMRWVk9dE?blocks=bliHMlxTWf3Xp3Uj6,5,checked
Magdalena253,Carrera pre finde,Laura,Running,Full Body,45,4/23/2021,https://airtable.com/tblnhWsiv31HIswwM/recfpATudXUKJLtxd?blocks=bliHMlxTWf3Xp3Uj6,,
Sonia51,GAP de lunes,Laura,Circuit Training,Full Body,45,4/19/2021,https://airtable.com/tblnhWsiv31HIswwM/reczjuWcAEdJttWTV?blocks=bliHMlxTWf3Xp3Uj6,,
Sonia52,Total HIIT,Laura,Circuit Training,Full Body,45,4/21/2021,https://airtable.com/tblnhWsiv31HIswwM/reci6KIOcpWsKZCFC?blocks=bliHMlxTWf3Xp3Uj6,,
Sonia53,Carrera pre finde !,Laura,Running,Full Body,45,4/23/2021,https://airtable.com/tblnhWsiv31HIswwM/reckiEw1g4Fxri0sg?blocks=bliHMlxTWf3Xp3Uj6,,
PaulaG51,GAP de lunes,Laura,Circuit Training,Full Body,45,4/19/2021,https://airtable.com/tblnhWsiv31HIswwM/recKJZ5VPeZbKMAoP?blocks=bliHMlxTWf3Xp3Uj6,7,checked
PaulaG52,Total HIIT,Laura,Circuit Training,Full Body,45,4/21/2021,https://airtable.com/tblnhWsiv31HIswwM/recdjxWfl0Jcawx7w?blocks=bliHMlxTWf3Xp3Uj6,8,checked
PaulaG53,Pre finde!!,Laura,Resistencia,Full Body,45,4/23/2021,https://airtable.com/tblnhWsiv31HIswwM/rec9DbOX9ciKWqAyo?blocks=bliHMlxTWf3Xp3Uj6,,
ElenaM61,GAP de lunes,Laura,Circuit Training,Full Body,45,4/19/2021,https://airtable.com/tblnhWsiv31HIswwM/recBwpMEYgTxony0R?blocks=bliHMlxTWf3Xp3Uj6,6,checked
ElenaM62,Total HIIT,Laura,Circuit Training,Full Body,45,4/21/2021,https://airtable.com/tblnhWsiv31HIswwM/recrLtkZoDiCiyZfS?blocks=bliHMlxTWf3Xp3Uj6,5,checked
ElenaM63,Pre finde !!,Laura,Circuit Training,Full Body,45,4/23/2021,https://airtable.com/tblnhWsiv31HIswwM/recZRh4uLG0YNktV7?blocks=bliHMlxTWf3Xp3Uj6,,
Elena41,Total HIIT,Laura,Circuit Training,Full Body,30,4/20/2021,https://airtable.com/tblnhWsiv31HIswwM/recBrueEnVe8yFKLg?blocks=bliHMlxTWf3Xp3Uj6,5,checked
Elena42,Full body,Laura,Circuit Training,Full Body,30,4/21/2021,https://airtable.com/tblnhWsiv31HIswwM/reciOSgYZnFig8Opo?blocks=bliHMlxTWf3Xp3Uj6,,
Elena43,GAP de final de semana!,Laura,Circuit Training,Full Body,30,4/22/2021,https://airtable.com/tblnhWsiv31HIswwM/recmwqYwiRJvG67kH?blocks=bliHMlxTWf3Xp3Uj6,,
Layla51,Full body!,Laura,Circuit Training,Full Body,30,4/19/2021,https://airtable.com/tblnhWsiv31HIswwM/recyQP61gCKUrKN9t?blocks=bliHMlxTWf3Xp3Uj6,,
Layla52,GAP ! ,Laura,Circuit Training,Full Body,30,4/21/2021,https://airtable.com/tblnhWsiv31HIswwM/recg8tPA5pv24zze3?blocks=bliHMlxTWf3Xp3Uj6,,
fati61,Empezamos semanita!,Laura,Fuerza,Full Body,90,4/19/2021,https://airtable.com/tblnhWsiv31HIswwM/rec2EHmrvW2qMx2J2?blocks=bliHMlxTWf3Xp3Uj6,,
fati62,A full Fatiiiii,Laura,Fuerza,Full Body,90,4/21/2021,https://airtable.com/tblnhWsiv31HIswwM/recW9OOEtDERh9YWk?blocks=bliHMlxTWf3Xp3Uj6,,
fati63,Acabamos! ,Laura,Fuerza,Full Body,90,4/23/2021,https://airtable.com/tblnhWsiv31HIswwM/reciIX262E4q48aiy?blocks=bliHMlxTWf3Xp3Uj6,,
Sheila11,Entreno 1!,Laura,Fuerza Resistencia,Full Body,45,4/19/2021,https://airtable.com/tblnhWsiv31HIswwM/recQjTTiU5y2mNgfu?blocks=bliHMlxTWf3Xp3Uj6,4,checked
Sheila12,Total HIIT,Laura,Fuerza Resistencia,Full Body,45,4/21/2021,https://airtable.com/tblnhWsiv31HIswwM/recPEiB0hhxAQAIsG?blocks=bliHMlxTWf3Xp3Uj6,1,checked
JuanLuis131,Fuerza FullBody,Oscar,Fuerza,Full Body,60,4/20/2021,https://airtable.com/tblnhWsiv31HIswwM/receEtDq6bZ0ubfAk?blocks=bliHMlxTWf3Xp3Uj6,,
JuanLuis132,Fuerza empuje,Oscar,Fuerza,Full Body,60,4/21/2021,https://airtable.com/tblnhWsiv31HIswwM/recrvCVSWWoQTull9?blocks=bliHMlxTWf3Xp3Uj6,,
JuanLuis133,Metabólico I,Oscar,Fuerza Resistencia,Full Body,45,4/22/2021,https://airtable.com/tblnhWsiv31HIswwM/recGSH1i1TYCrH1fI?blocks=bliHMlxTWf3Xp3Uj6,,
JuanLuis134,Metabólico II,Oscar,Fuerza Resistencia,Full Body,45,4/23/2021,https://airtable.com/tblnhWsiv31HIswwM/recPU0ud4KfwN4Gvk?blocks=bliHMlxTWf3Xp3Uj6,,
JuanLuis135,Comodín carrera,Oscar,Running,Full Body,45,4/24/2021,https://airtable.com/tblnhWsiv31HIswwM/recgGqLcJqtMIMbeB?blocks=bliHMlxTWf3Xp3Uj6,,
Benxa81,Fuerza FullBody,Oscar,Fuerza,Full Body,60,4/19/2021,https://airtable.com/tblnhWsiv31HIswwM/rec9XcZsiciV5xnLy?blocks=bliHMlxTWf3Xp3Uj6,1,checked
Benxa82,Fuerza empuje,Oscar,Fuerza,Full Body,60,4/20/2021,https://airtable.com/tblnhWsiv31HIswwM/recQ1P1w3iNWF8m5A?blocks=bliHMlxTWf3Xp3Uj6,,
Benxa83,Metabólico I,Oscar,Fuerza Resistencia,Full Body,45,4/22/2021,https://airtable.com/tblnhWsiv31HIswwM/recmqhI2qpR4sj4Oc?blocks=bliHMlxTWf3Xp3Uj6,,
Benxa84,Metabólico II,Oscar,Fuerza Resistencia,Full Body,45,4/23/2021,https://airtable.com/tblnhWsiv31HIswwM/recA8cbjxJQUSYCfQ?blocks=bliHMlxTWf3Xp3Uj6,,
Benxa85,Comodín carrera,Oscar,Running,Full Body,45,4/24/2021,https://airtable.com/tblnhWsiv31HIswwM/recrr4BkradCkKQwV?blocks=bliHMlxTWf3Xp3Uj6,,
Santiago231,Fuerza Resistencia,Oscar,Circuit Training,Full Body,45,4/19/2021,https://airtable.com/tblnhWsiv31HIswwM/reckxCjg8xb2io4bT?blocks=bliHMlxTWf3Xp3Uj6,,
Santiago232,Carrera continua media,Oscar,Running,Full Body,60,4/21/2021,https://airtable.com/tblnhWsiv31HIswwM/recR0mUp1u5xbRDoV?blocks=bliHMlxTWf3Xp3Uj6,,
Santiago233,EMOM + AMRAP ,Oscar,Fuerza,Full Body,45,4/23/2021,https://airtable.com/tblnhWsiv31HIswwM/recLrL3g3sA1RagEr?blocks=bliHMlxTWf3Xp3Uj6,,
JaimeG51,Fuerza FullBody,Oscar,Fuerza,Full Body,60,4/19/2021,https://airtable.com/tblnhWsiv31HIswwM/recAEcDyxkBHFAqjN?blocks=bliHMlxTWf3Xp3Uj6,6,checked
JaimeG52,Fuerza empuje,Oscar,Fuerza,Full Body,60,4/20/2021,https://airtable.com/tblnhWsiv31HIswwM/recK0gA0VDQ9bqQvn?blocks=bliHMlxTWf3Xp3Uj6,7,checked
JaimeG53,Metabólico I,Oscar,Fuerza Resistencia,Full Body,45,4/21/2021,https://airtable.com/tblnhWsiv31HIswwM/recOYVnsWle7TcMdH?blocks=bliHMlxTWf3Xp3Uj6,6,checked
JaimeG54,Metabólico II,Oscar,Fuerza Resistencia,Full Body,45,4/23/2021,https://airtable.com/tblnhWsiv31HIswwM/recw1jkjIgtDs8jES?blocks=bliHMlxTWf3Xp3Uj6,1,checked
JaimeG55,Comodín carrera,Oscar,Running,Full Body,45,4/24/2021,https://airtable.com/tblnhWsiv31HIswwM/recSjet9swDWnSsQO?blocks=bliHMlxTWf3Xp3Uj6,,
Jose301,Fuerza FullBody,Oscar,Fuerza,Full Body,45,4/19/2021,https://airtable.com/tblnhWsiv31HIswwM/recLUm5LivjncBZiG?blocks=bliHMlxTWf3Xp3Uj6,,
Jose302,Fuerza empuje,Oscar,Fuerza,Full Body,45,4/20/2021,https://airtable.com/tblnhWsiv31HIswwM/rec5isLsZtXE4bmdP?blocks=bliHMlxTWf3Xp3Uj6,,
Jose303,Metabólico I,Oscar,Fuerza Resistencia,Full Body,45,4/21/2021,https://airtable.com/tblnhWsiv31HIswwM/recTPFYX0ypQwMr25?blocks=bliHMlxTWf3Xp3Uj6,,
Jose304,Metabólico II,Oscar,Fuerza Resistencia,Full Body,45,4/23/2021,https://airtable.com/tblnhWsiv31HIswwM/rec80zjhlapRAA3Z5?blocks=bliHMlxTWf3Xp3Uj6,,
Jose305,Comodín carrera (sustituye la sesión que necesites),Oscar,Running,Full Body,45,4/24/2021,https://airtable.com/tblnhWsiv31HIswwM/rec9zRuRnbOhDHvso?blocks=bliHMlxTWf3Xp3Uj6,,
Claudia151,Fuerza Resistencia,Oscar,Circuit Training,Full Body,45,4/19/2021,https://airtable.com/tblnhWsiv31HIswwM/recS8KRRANuN2dEEy?blocks=bliHMlxTWf3Xp3Uj6,5,checked
Claudia152,Carrera continua media,Oscar,Running,Full Body,60,4/21/2021,https://airtable.com/tblnhWsiv31HIswwM/rec32M7A7z6D8RGcZ?blocks=bliHMlxTWf3Xp3Uj6,5,checked
Claudia153,EMOM + AMRAP 6,Oscar,Fuerza,Full Body,45,4/23/2021,https://airtable.com/tblnhWsiv31HIswwM/recSkcv9Y1JjJcrxU?blocks=bliHMlxTWf3Xp3Uj6,,
Pablo251,A Modificado,Ken,Fuerza,Full Body,90,4/20/2021,https://airtable.com/tblnhWsiv31HIswwM/recWuKC36QMvvjuop?blocks=bliHMlxTWf3Xp3Uj6,5,checked
Pablo252,B Modificado,Ken,Fuerza,Full Body,90,4/22/2021,https://airtable.com/tblnhWsiv31HIswwM/recpFOjpZgnoFhzbx?blocks=bliHMlxTWf3Xp3Uj6,5,checked
Pablo253,A Modificado,Ken,Fuerza,Full Body,90,4/24/2021,https://airtable.com/tblnhWsiv31HIswwM/recuKecefiEKXCxxZ?blocks=bliHMlxTWf3Xp3Uj6,5,checked
Angel291,Pierna,Oscar,Fuerza,Full Body,90,4/19/2021,https://airtable.com/tblnhWsiv31HIswwM/recZRSPl5C8Twn55m?blocks=bliHMlxTWf3Xp3Uj6,,
Angel292,Pecho,Oscar,Fuerza,Full Body,90,4/20/2021,https://airtable.com/tblnhWsiv31HIswwM/rec1gIKYs7qNemOe1?blocks=bliHMlxTWf3Xp3Uj6,,
Angel293,Tiron,Oscar,Fuerza,Full Body,90,4/21/2021,https://airtable.com/tblnhWsiv31HIswwM/recY0zKuRnyLGDzal?blocks=bliHMlxTWf3Xp3Uj6,,
Angel294,Pierna,Oscar,Fuerza,Full Body,90,4/22/2021,https://airtable.com/tblnhWsiv31HIswwM/recZxVgKnV3THnrW7?blocks=bliHMlxTWf3Xp3Uj6,,
Angel295,Pecho,Oscar,Fuerza,Full Body,90,4/23/2021,https://airtable.com/tblnhWsiv31HIswwM/recLNWfaUrZjAaYhk?blocks=bliHMlxTWf3Xp3Uj6,,
ElenaM53,Dominguerooooo,Laura,Fuerza Resistencia,Full Body,45,4/18/2021,https://airtable.com/tblnhWsiv31HIswwM/recf5UjGfKYzxQTb8?blocks=bliHMlxTWf3Xp3Uj6,,
PaulaG54,Sábaditooo,Laura,Fuerza Resistencia,Full Body,45,4/24/2021,https://airtable.com/tblnhWsiv31HIswwM/rec8MI9fQ7MvHuNmI?blocks=bliHMlxTWf3Xp3Uj6,,
Pablo261,B Modificado,Ken,Fuerza,Full Body,90,4/27/2021,https://airtable.com/tblnhWsiv31HIswwM/recdC5COBCrvfbNg9?blocks=bliHMlxTWf3Xp3Uj6,5,checked
Pablo262,A Modificado,Ken,Fuerza,Full Body,90,4/29/2021,https://airtable.com/tblnhWsiv31HIswwM/recIPSURAqG69GiL7?blocks=bliHMlxTWf3Xp3Uj6,5,checked
Pablo263,B Modificado,Ken,Fuerza,Full Body,90,5/1/2021,https://airtable.com/tblnhWsiv31HIswwM/recwMu2Az5NCW5GHP?blocks=bliHMlxTWf3Xp3Uj6,6,checked
Benxa91,Fuerza FullBody,Oscar,Fuerza,Full Body,60,4/26/2021,https://airtable.com/tblnhWsiv31HIswwM/recPvuufUUkAIWb2f?blocks=bliHMlxTWf3Xp3Uj6,1,checked
Benxa92,Fuerza empuje,Oscar,Fuerza,Full Body,60,4/27/2021,https://airtable.com/tblnhWsiv31HIswwM/rec2PGvoWPIhRCsmv?blocks=bliHMlxTWf3Xp3Uj6,,
Benxa93,Metabólico I,Oscar,Fuerza Resistencia,Full Body,45,4/29/2021,https://airtable.com/tblnhWsiv31HIswwM/recM8rGrb3IZTnXha?blocks=bliHMlxTWf3Xp3Uj6,,
Benxa94,Metabólico II,Oscar,Fuerza Resistencia,Full Body,45,4/30/2021,https://airtable.com/tblnhWsiv31HIswwM/recl4i3y0uMhbkVfC?blocks=bliHMlxTWf3Xp3Uj6,,
Benxa95,Comodín carrera,Oscar,Running,Full Body,45,5/1/2021,https://airtable.com/tblnhWsiv31HIswwM/recM6Um6UQlvubL0o?blocks=bliHMlxTWf3Xp3Uj6,,
Santiago241,Fuerza Resistencia,Oscar,Circuit Training,Full Body,45,4/26/2021,https://airtable.com/tblnhWsiv31HIswwM/recJUfO8VW8WYtc81?blocks=bliHMlxTWf3Xp3Uj6,,
Santiago242,Carrera continua media,Oscar,Running,Full Body,60,4/28/2021,https://airtable.com/tblnhWsiv31HIswwM/reczIASHfEnhL906L?blocks=bliHMlxTWf3Xp3Uj6,,
Santiago243,EMOM + AMRAP ,Oscar,Fuerza,Full Body,45,4/30/2021,https://airtable.com/tblnhWsiv31HIswwM/recKpCGmM8cKdg9FE?blocks=bliHMlxTWf3Xp3Uj6,,
JaimeG61,Fuerza FullBody,Oscar,Fuerza,Full Body,60,4/26/2021,https://airtable.com/tblnhWsiv31HIswwM/recZW0HoUW3dRd4m1?blocks=bliHMlxTWf3Xp3Uj6,6,checked
JaimeG62,Fuerza empuje,Oscar,Fuerza,Full Body,60,4/27/2021,https://airtable.com/tblnhWsiv31HIswwM/recWIKkqGpt5dyYJK?blocks=bliHMlxTWf3Xp3Uj6,7,checked
JaimeG63,Metabólico I,Oscar,Fuerza Resistencia,Full Body,45,4/29/2021,https://airtable.com/tblnhWsiv31HIswwM/recnjEfOlPPwQ27aY?blocks=bliHMlxTWf3Xp3Uj6,6,checked
JaimeG64,Metabólico II,Oscar,Fuerza Resistencia,Full Body,45,4/30/2021,https://airtable.com/tblnhWsiv31HIswwM/recRz1v7nriZ8F4G3?blocks=bliHMlxTWf3Xp3Uj6,7,checked
JaimeG65,Comodín carrera,Oscar,Running,Full Body,45,5/1/2021,https://airtable.com/tblnhWsiv31HIswwM/recEPmLHMRm6Q8Ax5?blocks=bliHMlxTWf3Xp3Uj6,,
Jose311,Fuerza FullBody,Oscar,Fuerza,Full Body,45,4/26/2021,https://airtable.com/tblnhWsiv31HIswwM/recOa1WVr5zHWb4um?blocks=bliHMlxTWf3Xp3Uj6,,
Jose312,Fuerza empuje,Oscar,Fuerza,Full Body,45,4/27/2021,https://airtable.com/tblnhWsiv31HIswwM/recWsmIoz9Ud99aeL?blocks=bliHMlxTWf3Xp3Uj6,,
Jose313,Metabólico I,Oscar,Fuerza Resistencia,Full Body,45,4/29/2021,https://airtable.com/tblnhWsiv31HIswwM/recKK7Jvhakatdio9?blocks=bliHMlxTWf3Xp3Uj6,,
Jose314,Metabólico II,Oscar,Fuerza Resistencia,Full Body,45,4/30/2021,https://airtable.com/tblnhWsiv31HIswwM/receVsYiUm3RE3wIj?blocks=bliHMlxTWf3Xp3Uj6,,
Jose315,Comodín carrera (sustituye la sesión que necesites),Oscar,Running,Full Body,45,5/1/2021,https://airtable.com/tblnhWsiv31HIswwM/recOzNeSmQdVb9NnQ?blocks=bliHMlxTWf3Xp3Uj6,,
Angel301,Pierna,Oscar,Fuerza,Full Body,90,4/26/2021,https://airtable.com/tblnhWsiv31HIswwM/rec36NzhG0XLmqE1w?blocks=bliHMlxTWf3Xp3Uj6,,
Angel302,Pecho,Oscar,Fuerza,Full Body,90,4/27/2021,https://airtable.com/tblnhWsiv31HIswwM/rec3fg5t7m83IuiDb?blocks=bliHMlxTWf3Xp3Uj6,,
Angel303,Tiron,Oscar,Fuerza,Full Body,90,4/28/2021,https://airtable.com/tblnhWsiv31HIswwM/recPUKORdJ3iDMD65?blocks=bliHMlxTWf3Xp3Uj6,,
